ID_UBICACION;MARCA;TEMPORADAS;STOCK_TOTAL_UBICACION;VALOR_STOCK_€;CLASES_ABC;DIAS_MAX;OCUPACION_%;STOCK_EXACTO_BUSQUEDA;PRODUCTOS_A;PRODUCTOS_B;PRODUCTOS_C;PRODUCTOS_D
CLAWD/Stock/StorageWD/CLA-049-02-01-01;WHITE;V25+V22;1900;1126.25;C+A+B;314;410;0;[KLATOP04-0269-ML] 50u (V25) 314d | [KLATOP04-0269-ML] 50u (V25) 314d | [KLATOP04-0269-ML] 50u (V25) 314d | [KLABOT03-0517-S] 50u (V25) 314d | [KLABOT03-0517-S] 50u (V25) 314d | [KLABOT03-0517-M] 50u (V25) 314d | [KLABOT03-0517-M] 50u (V25) 314d | [KLABOT03-0517-M] 50u (V25) 314d | [KLABOT03-0517-M] 50u (V25) 314d | [KLABOT03-0517-M] 50u (V25) 314d | [KLABOT03-0020-S] 50u (V22) 314d;[KLABOT02-0020-L] 50u (V22) 314d;[KLATOP21-0269-S] 50u (V25) 314d | [KLATOP21-0269-S] 50u (V25) 314d | [KLATOP21-0269-S] 50u (V25) 314d | [KLATOP21-0269-M] 50u (V25) 314d | [KLATOP21-0269-M] 50u (V25) 314d | [KLATOP21-0269-L] 50u (V25) 314d | [KLATOP21-0269-L] 50u (V25) 314d | [KLATOP04-0269-SM] 50u (V25) 314d | [KLATOP04-0269-SM] 50u (V25) 314d | [KLAONE13-0269-M] 25u (V25) 314d | [KLAONE06-0517-S] 25u (V25) 314d | [KLAONE06-0517-M] 25u (V25) 314d | [KLAONE06-0517-M] 25u (V25) 314d | [KLABOT18-0517-L] 50u (V25) 314d | [KLABOT03-0269-S] 50u (V25) 314d | [KLABOT03-0269-S] 50u (V25) 314d | [KLABOT03-0269-S] 50u (V25) 314d | [KLABOT03-0269-S] 50u (V25) 314d | [KLABOT02-0269-M] 50u (V25) 314d | [KLABOT02-0269-M] 50u (V25) 314d | [KLABOT02-0269-M] 50u (V25) 314d | [KLABOT02-0269-M] 50u (V25) 314d | [KLABOT02-0269-M] 50u (V25) 314d | [KLABOT02-0269-M] 50u (V25) 314d | [KLABOT02-0269-M] 50u (V25) 314d | [KLABOT02-0269-M] 50u (V25) 314d | [KLABOT02-0269-M] 50u (V25) 314d | [KATXSKI001-0269] 25u (V25) 314d | [KATXSAR001-0517] 25u (V25) 314d;
CLAWD/Stock/StorageWD/CLA-049-03-01-03;WHITE;V24+V25+V22;1350;3594.74;A+B+C;314;340;0;[KLABOT03-0314-M] 50u (V24) 212d | [KLABOT03-0314-M] 50u (V24) 212d | [KLABOT02-0314-S] 50u (V24) 212d | [KLABOT02-0041-S] 50u (V24) 212d | [KLATOP04-0269-ML] 50u (V25) 314d | [KLATOP04-0269-ML] 50u (V25) 314d | [KLATOP04-0269-ML] 50u (V25) 314d | [KLABOT02-0020-S] 50u (V22) 314d | [KLABOT02-0020-S] 50u (V22) 314d | [KLATOP21-0041-L] 50u (V24) 314d;[KLABOT02-0005-S] 50u (V24) 212d;[KLATOP04-0269-SM] 50u (V25) 314d | [KLAONE06-0517-S] 25u (V25) 314d | [KLAONE06-0517-S] 25u (V25) 314d | [KLAONE06-0517-S] 25u (V25) 314d | [KLAONE06-0517-M] 25u (V25) 314d | [KLAONE06-0517-M] 25u (V25) 314d | [KLABOT18-0517-S] 50u (V25) 314d | [KLABOT18-0517-M] 50u (V25) 314d | [KLABOT18-0517-M] 50u (V25) 314d | [KLABOT18-0517-M] 50u (V25) 314d | [KLAONE12-0824-S] 25u (V25) 314d | [KLAONE12-0824-M] 25u (V25) 314d | [KLAONE12-0824-M] 25u (V25) 314d | [KLAONE12-0824-M] 25u (V25) 314d | [KLABOT03-0824-S] 50u (V25) 314d | [KLABOT03-0824-S] 50u (V25) 314d | [KATXSAR001-0824] 25u (V25) 314d | [KATXSAR001-0824] 25u (V25) 314d | [KATXSAR001-0824] 25u (V25) 314d | [KATXSAR001-0824] 25u (V25) 314d | [KLATOP04-0269-SM] 50u (V25) 314d | [KLATOP04-0269-SM] 50u (V25) 314d | [KLAONE06-0517-S] 25u (V25) 314d;
CLAWD/Stock/StorageWD/CLA-049-04-01-01;WHITE;V25+V22;1398;1623.90;C+A;314;280;0;[KLATOP06-0517-S] 50u (V25) 314d | [KLATOP06-0517-S] 50u (V25) 314d | [KLABOT03-0020-S] 50u (V22) 314d | [KLABOT03-0020-S] 50u (V22) 314d | [KLABOT02-0269-S] 50u (V25) 314d | [KLABOT02-0269-S] 50u (V25) 314d | [KLABOT02-0269-S] 50u (V25) 314d | [KLABOT02-0269-S] 50u (V25) 314d | [KLABOT02-0020-M] 50u (V22) 314d | [KLABOT02-0020-M] 50u (V22) 314d | [KLABOT02-0020-M] 50u (V22) 314d | [KLABOT02-0824-S] 49u (V25) 314d;;[KLATOP21-0269-M] 50u (V25) 314d | [KLATOP21-0269-M] 50u (V25) 314d | [KLATOP21-0269-M] 50u (V25) 314d | [KLATOP21-0269-M] 50u (V25) 314d | [KLABOT03-0269-S] 50u (V25) 314d | [KLABOT03-0269-S] 50u (V25) 314d | [KLABOT03-0269-S] 50u (V25) 314d | [KLABOT03-0269-S] 50u (V25) 314d | [KLABOT03-0269-M] 50u (V25) 314d | [KLABOT03-0269-M] 50u (V25) 314d | [KLABOT03-0269-M] 50u (V25) 314d | [KLABOT03-0269-M] 50u (V25) 314d | [KLABOT03-0269-L] 50u (V25) 314d | [KLATOP04-0269-SM] 49u (V25) 314d | [KLABOT03-0824-S] 50u (V25) 314d | [KLABOT03-0824-M] 50u (V25) 314d;
CLAWD/Stock/StorageWD/CLA-049-04-01-03;WHITE;V24+V25;1225;390.00;B+A+C;314;250;0;[KLATOP06-0517-S] 50u (V25) 314d | [KLATOP06-0517-S] 50u (V25) 314d | [KLATOP06-0517-S] 50u (V25) 314d | [KLABOT03-0517-S] 50u (V25) 314d | [KLABOT03-0517-S] 50u (V25) 314d | [KLABOT03-0517-S] 50u (V25) 314d | [KLABOT03-0517-S] 50u (V25) 314d | [KLABOT03-0517-S] 50u (V25) 314d | [KLABOT02-0269-S] 50u (V25) 314d | [KLABOT02-0269-S] 50u (V25) 314d | [KLABOT02-0269-S] 50u (V25) 314d;[KLATOP21-0020-S] 50u (V24) 314d;[KLATOP04-0269-SM] 50u (V25) 314d | [KLATOP04-0269-SM] 50u (V25) 314d | [KLATOP04-0269-SM] 50u (V25) 314d | [KLABOT03-0269-S] 50u (V25) 314d | [KLABOT03-0269-S] 50u (V25) 314d | [KLABOT03-0269-S] 50u (V25) 314d | [KLABOT03-0269-M] 50u (V25) 314d | [KLABOT03-0269-M] 50u (V25) 314d | [KLABOT03-0269-M] 50u (V25) 314d | [KLABOT03-0269-M] 50u (V25) 314d | [KLABOT03-0269-L] 50u (V25) 314d | [KLABOT03-0269-L] 50u (V25) 314d | [KLAONE14-0154-S] 25u (V25) 296d;
CLAWD/Stock/StorageWD/CLA-049-05-01-01;WHITE;V25+V22+V24;1400;3968.49;C+A+B;314;260;0;[KLATOP06-0269-S] 50u (V25) 314d | [KLATOP06-0269-S] 50u (V25) 314d | [KLATOP06-0269-S] 50u (V25) 314d | [KLATOP04-0269-ML] 50u (V25) 314d | [KLABOT03-0020-M] 50u (V22) 314d | [KLABOT03-0020-M] 50u (V22) 314d | [KLABOT02-0020-S] 50u (V22) 314d | [KLABOT02-0020-S] 50u (V22) 314d | [KLABOT02-0020-S] 50u (V22) 314d | [KLABOT02-0020-M] 50u (V22) 314d | [KLABOT02-0020-M] 50u (V22) 314d | [KLATOP04-0269-ML] 50u (V25) 314d | [KLATOP04-0269-ML] 50u (V25) 314d | [KLATOP04-0269-ML] 50u (V25) 314d | [KLATOP15-0314-S] 50u (V24) 212d | [KLATOP15-0314-M] 50u (V24) 212d;[KLABOT03-0005-M] 50u (V24) 212d;[KLATOP24-0517-S] 50u (V25) 314d | [KLATOP06-0269-M] 50u (V25) 314d | [KLABOT03-0269-M] 50u (V25) 314d | [KLABOT03-0269-M] 50u (V25) 314d | [KLABOT03-0269-M] 100u (V25) 314d | [KLABOT03-0269-M] 100u (V25) 314d | [KLATOP24-0517-L] 50u (V25) 314d | [KLATOP24-0517-L] 50u (V25) 314d | [KLATOP24-0517-L] 50u (V25) 314d;
CLAWD/Stock/StorageWD/CLA-049-05-01-03;WHITE;V25+V22;1175;1366.50;C+D+A;314;280;0;[KLATOP04-0269-ML] 50u (V25) 314d | [KLABOT03-0517-M] 50u (V25) 314d | [KLABOT03-0020-S] 50u (V22) 314d;;[KLATOP21-0824-S] 50u (V25) 314d | [KLATOP21-0824-S] 50u (V25) 314d | [KLATOP21-0824-S] 50u (V25) 314d | [KLATOP21-0824-S] 50u (V25) 314d | [KLATOP21-0824-M] 50u (V25) 314d | [KLATOP21-0824-M] 50u (V25) 314d | [KLATOP21-0824-M] 50u (V25) 314d | [KLATOP06-0824-M] 50u (V25) 314d | [KLATOP06-0824-M] 50u (V25) 314d | [KLATOP06-0824-M] 50u (V25) 314d | [KLABOT03-0824-M] 50u (V25) 314d | [KLABOT03-0824-M] 50u (V25) 314d | [KATXSAR001-0824] 25u (V25) 314d | [KATXSAR001-0824] 25u (V25) 314d | [KATXSAR001-0824] 25u (V25) 314d | [KATXSAR001-0824] 25u (V25) 314d | [KATXSAR001-0824] 25u (V25) 314d | [KLABOT03-0269-S] 50u (V25) 314d | [KLABOT03-0269-S] 50u (V25) 314d | [KLABOT02-0269-L] 50u (V25) 314d | [KLABOT02-0269-L] 50u (V25) 314d | [KATXSKI001-0269] 25u (V25) 314d | [KATXSKI001-0269] 25u (V25) 314d | [KATXSKI001-0269] 25u (V25) 314d;[KATXSKI001-0517] 25u (V25) 314d
CLAWD/Stock/StorageWD/CLA-049-06-01-03;WHITE;V25+V24+V22;1350;6151.00;C+B+A;314;270;0;[KLATOP06-0517-S] 50u (V25) 314d | [KLATOP06-0517-M] 50u (V25) 314d | [KLATOP06-0517-M] 50u (V25) 314d | [KLATOP06-0517-M] 50u (V25) 314d | [KLATOP06-0517-M] 50u (V25) 314d | [KLATOP06-0517-M] 50u (V25) 314d | [KLATOP04-0020-SM] 50u (V22) 314d | [KLATOP04-0020-SM] 50u (V22) 314d | [KLATOP21-0314-S] 50u (V24) 212d | [KLATOP15-0314-M] 50u (V24) 212d | [KLATOP15-0314-M] 50u (V24) 212d | [KLABOT02-0041-S] 50u (V24) 212d;[KLATOP21-0020-M] 50u (V24) 314d;[KLATOP24-0517-S] 50u (V25) 314d | [KLATOP24-0517-S] 50u (V25) 314d | [KLATOP24-0517-S] 50u (V25) 314d | [KLATOP24-0517-S] 50u (V25) 314d | [KLATOP24-0517-M] 50u (V25) 314d | [KLATOP24-0517-M] 50u (V25) 314d | [KLATOP24-0517-M] 50u (V25) 314d | [KLATOP24-0517-M] 50u (V25) 314d | [KLATOP24-0517-M] 50u (V25) 314d | [KLATOP24-0517-M] 50u (V25) 314d | [KLATOP24-0517-M] 50u (V25) 314d | [KLATOP06-0269-M] 50u (V25) 314d | [KLATOP06-0269-M] 50u (V25) 314d | [KLATOP06-0269-L] 50u (V25) 314d;
CLAWD/Stock/StorageWD/CLA-049-07-01-01;WHITE;V22+V24+V23+I25;490;3169.19;A+B+C;730;110;0;[KLATOP04-0018-SM] 50u (V22) 380d | [KLATOP04-0018-SM] 50u (V22) 380d | [KLBGCRO009-BLAC] 20u (I25) 100d | [KLBGCRO009-BLAC] 20u (I25) 100d;[KLATOP23-0314-S] 50u (V24) 380d | [KLATOP23-0314-S] 50u (V24) 380d | [KLATOP04-0011-SM] 50u (V23) 647d | [KLATOP04-0011-SM] 50u (V23) 647d | [KLATOP04-0011-SM] 50u (V23) 730d;[KLATOP04-0509-SM] 50u (V23) 647d | [KLATOP04-0509-SM] 50u (V23) 647d;
CLAWD/Stock/StorageWD/CLA-049-07-01-03;GENERIC;V22+V24+V25;1590;4854.28;B+A+C;730;340;0;[KLABOT03-0314-M] 50u (V24) 212d | [KLABOT03-0314-M] 50u (V24) 212d | [KLABOT02-0824-S] 50u (V25) 314d;[KLATOP04-0020-ML] 20u (V22) 730d | [KLATOP04-0020-ML] 20u (V22) 730d | [KLABOT03-0314-S] 50u (V24) 212d | [KLABOT03-0824-XL] 50u (V25) 314d;[KLATOP21-0824-M] 50u (V25) 314d | [KLATOP21-0824-M] 50u (V25) 314d | [KLATOP21-0824-M] 50u (V25) 314d | [KLATOP21-0824-M] 50u (V25) 314d | [KLATOP21-0824-L] 50u (V25) 314d | [KLATOP21-0824-L] 50u (V25) 314d | [KLATOP21-0824-L] 50u (V25) 314d | [KLATOP21-0824-L] 50u (V25) 314d | [KLATOP21-0824-L] 50u (V25) 314d | [KLATOP21-0824-L] 50u (V25) 314d | [KLATOP21-0824-L] 50u (V25) 314d | [KLATOP21-0824-L] 50u (V25) 314d | [KLATOP21-0824-L] 50u (V25) 314d | [KLATOP15-0824-S] 50u (V25) 314d | [KLATOP06-0824-S] 50u (V25) 314d | [KLATOP06-0824-S] 50u (V25) 314d | [KLAONE12-0824-M] 25u (V25) 314d | [KLAONE12-0824-M] 25u (V25) 314d | [KLABOT03-0824-L] 50u (V25) 314d | [KLABOT02-0824-M] 50u (V25) 314d | [KLABOT02-0824-M] 50u (V25) 314d | [KLABOT02-0824-M] 50u (V25) 314d | [KLABOT02-0824-M] 50u (V25) 314d | [KLABOT02-0824-M] 50u (V25) 314d | [KLABOT02-0824-M] 50u (V25) 314d | [KLABOT02-0824-L] 50u (V25) 314d | [KLABOT02-0824-L] 50u (V25) 314d;
CLAWD/Stock/StorageWD/CLA-049-08-02-01;GENERIC;I23+V25+V22;212;1569.36;A+C;730;110;0;[KLBGCRO003-BLAC] 24u (I23) 730d | [KLBGCRO003-BLAC] 24u (I23) 730d | [KLBGCRO003-DENI] 24u (I23) 730d | [KLBGCRO003-DENI] 24u (I23) 730d | [KLABAG14-0011] 12u (V22) 730d | [KLABAG14-0011] 12u (V22) 730d | [KLABAG14-0011] 12u (V22) 730d;;[KLBGTOT008-GREE] 20u (V25) 252d | [KLBGTOT008-GREE] 20u (V25) 252d | [KLBGTOT008-GREE] 20u (V25) 252d | [KLBGTOT008-GREE] 20u (V25) 252d;
CLABD/Stock/StorageBD/CLA-050-04-02-03;BLACK;I25;66;947.12;D+C+B+A;133;60;0;[DFSH391010-BLAC-38] 10u (I25) 133d;[DFSH391012-BLAC-38] 3u (I25) 133d | [DFSH391012-BLAC-39] 3u (I25) 133d | [DFSH391012-BLAC-38] 3u (I25) 133d | [DFSH391012-BLAC-39] 3u (I25) 133d | [DFSH391010-BLAC-40] 10u (I25) 133d | [DFSH391010-BLAC-40] 10u (I25) 133d;[DFSH391012-BLAC-37] 2u (I25) 133d | [DFSH391012-BLAC-40] 2u (I25) 133d | [DFSH391012-BLAC-41] 1u (I25) 133d | [DFSH391012-BLAC-37] 2u (I25) 133d | [DFSH391012-BLAC-40] 2u (I25) 133d | [DFSH391012-BLAC-41] 1u (I25) 133d | [DFSH391012-BEIG-36] 1u (I25) 133d | [DFSH391012-BEIG-37] 2u (I25) 133d | [DFSH391012-BEIG-38] 3u (I25) 133d | [DFSH391012-BEIG-39] 3u (I25) 133d | [DFSH391012-BEIG-40] 2u (I25) 133d | [DFSH391012-BEIG-41] 1u (I25) 133d;[DFSH391012-BLAC-36] 1u (I25) 133d | [DFSH391012-BLAC-36] 1u (I25) 133d
CLABD/Stock/StorageBD/CLA-054-01-01-01;BLACK;I25+V26+V25;106;1020.89;B+C+D+A;37;35;0;[DFSU913001-BROW] 50u (V25) 16d;[DFSH407007-LEOP-40] 1u (I25) 37d | [DFSH414001-TAUP-39] 1u (I25) 37d | [DFSH414001-TAUP-38] 2u (I25) 37d | [DFSH407002-TAUP-38] 1u (V26) 37d | [DFSH407001-TAUP-38] 4u (V26) 37d | [DFSH407002-TAUP-37] 2u (V26) 37d | [DFSH407001-TAUP-37] 2u (V26) 37d | [DFSH407001-KHAK-39] 2u (V26) 37d | [DFSH407001-KHAK-37] 2u (V26) 37d | [DFSH407001-TAN-40] 2u (V26) 37d | [DFSH407002-TAUP-38] 2u (V26) 37d | [DFSH407001-FUCH-40] 2u (V26) 37d | [DFSH407002-TAN-38] 1u (V25) 37d | [DFSH407002-KHAK-37] 1u (V26) 37d | [DFSH407001-TAUP-39] 2u (V26) 37d | [DFSH407002-TAUP-38] 1u (V26) 37d | [DFSH407002-TAUP-36] 1u (V26) 37d | [DFSH407001-TAN-37] 3u (V26) 37d | [DFSH407001-TAUP-36] 2u (V26) 37d | [DFSH407001-TAUP-37] 1u (V26) 37d | [DFSH407001-KHAK-40] 1u (V26) 37d | [DFSH407001-BLAC-41] 1u (V26) 37d | [DFSH407007-LEOP-40] 1u (I25) 37d | [DFSH407002-BEIG-41] 1u (V26) 37d | [DFSH407001-TAN-38] 1u (V26) 37d | [DFSH407002-FUCH-36] 1u (V25) 37d | [DFSH407002-FUCH-37] 1u (V25) 37d;[DFSH407004-BEIG-39] 2u (I25) 37d | [DFSH414001-TAUP-40] 1u (I25) 37d | [DFSH414001-TAUP-41] 1u (I25) 37d | [DFSH407007-LEOP-37] 2u (I25) 37d | [DFSH407007-LEOP-39] 2u (I25) 37d | [DFSH407001-TAUP-44] 4u (V26) 37d | [DFSH407006-TAUP-39] 1u (I25) 37d;[DFSH407004-BEIG-37] 1u (I25) 37d
CLABD/Stock/StorageBD/CLA-054-01-01-03;BLACK;V25+I25;360;1888.52;A+B+C;380;55;0;[DFSU942001-BLAC] 50u (V25) 148d | [DFSU942001-BLAC] 50u (V25) 148d | [DFKSUN0826-0058] 50u (V25) 150d | [DFSU090002-BLAC] 50u (V25) 380d;[DFSU913001-TORT] 50u (V25) 148d | [DFSU913001-TORT] 50u (V25) 148d | [DFSU914001-CARE] 50u (V25) 148d;[DFTXHOD022-OFFW-S] 5u (I25) 76d | [DFTXSWE014-ANTR-L] 5u (I25) 76d;
CLABD/Stock/StorageBD/CLA-054-02-01-03;BLACK;V25;1350;2639.17;C+B+D+A;219;300;0;[DFTXSOC031-MULT] 50u (V25) 219d | [DFTXSOC031-MULT] 50u (V25) 219d | [DFTXSOC031-MULT] 50u (V25) 219d | [DFTXSOC031-MULT] 50u (V25) 219d | [DFTXSOC031-MULT] 50u (V25) 219d | [DFTXSOC031-MULT] 50u (V25) 219d | [DFTXSOC031-MULT] 50u (V25) 219d | [DFTXSOC031-MULT] 50u (V25) 219d | [DFTXSOC031-MULT] 50u (V25) 219d;[DFTXTSH028-WHIT-M] 30u (V25) 218d | [DFTXSOC028-MULT] 50u (V25) 219d | [DFTXSOC028-MULT] 50u (V25) 219d | [DFTXSOC028-MULT] 50u (V25) 219d | [DFTXSOC028-MULT] 50u (V25) 219d | [DFTXSOC028-MULT] 50u (V25) 219d | [DFTXSOC028-MULT] 50u (V25) 219d | [DFTXSOC034-MULT] 50u (V25) 219d;[DFTXTSH032-NAVY-M] 20u (V25) 218d | [DFTXTSH032-NAVY-M] 30u (V25) 218d | [DFTXTSH028-NAVY-M] 30u (V25) 218d | [DFTXSOC029-MULT] 50u (V25) 219d | [DFTXSOC035-MULT] 50u (V25) 219d | [DFTXSOC035-MULT] 50u (V25) 219d | [DFTXSOC029-MULT] 50u (V25) 219d | [DFTXSOC029-MULT] 50u (V25) 219d | [DFTXSOC029-MULT] 50u (V25) 219d | [DFTXSOC029-MULT] 50u (V25) 219d;[DFTXTSH025-WHIT-M] 30u (V25) 218d | [DFTXTSH025-BLAC-S] 30u (V25) 218d | [DFTXTSH024-WHIT-M] 30u (V25) 218d
CLABD/Stock/StorageBD/CLA-054-05-03-03;BLACK;I25+I22+V21+V25;174;1060.84;B+A+C;119;40;0;[DFSH321086-OFFW-43] 12u (I25) 119d | [DFSU930001-YELL] 50u (V25) 119d;[DFSH347001-SILV-39] 12u (I25) 119d | [DFKSUN0844-0800] 50u (V21) 119d;[DFKCOR0507-0269] 50u (I22) 119d;
CLABD/Stock/StorageBD/CLA-054-06-01-01;GENERIC;I23+I22+V24+V25;563;2399.36;B+A+C;730;130;0;[DFACBE2304-BEIG] 35u (I23) 386d;[DFBG24W106-BLAC] 60u (I23) 730d | [DFBG24W106-BLAC] 22u (I23) 730d | [DFTXHOD017-BLAC-S] 4u (I22) 388d | [DFACBE2303-GREY] 46u (I23) 386d | [DFACGL2302-TEAL] 47u (I23) 345d | [DFACLY2301-GREY] 50u (V24) 127d | [DFACLY2301-GREY] 50u (V24) 127d | [DFACBE2308-NAVY] 50u (I23) 392d | [DFACBE2308-PINK] 49u (I23) 392d;[DFBG25S004-WHIT] 50u (V25) 304d | [DFBG25S003-DENI] 50u (V25) 304d | [DFBG25S003-DENI] 50u (V25) 304d;
CLABD/Stock/StorageBD/CLA-054-09-01-03;BLACK;V25+V23+I22;900;4988.03;C+B+A;1100;160;0;[DFACEYE003-GREE] 50u (V23) 820d | [DFKSUN0244-0509] 50u (V25) 64d | [DFSU929001-RED] 50u (V25) 64d | [DFKSUN0213-0800] 50u (V25) 64d | [DFSU929001-PURP] 50u (V25) 64d;[DFACEYE006-GREE] 50u (V23) 820d | [DFACEYE006-GREE] 50u (V23) 820d | [DFACEYE006-PURP] 50u (V23) 820d | [DFKCOR0507-0019] 50u (I22) 1100d | [DFKCOR0507-0019] 50u (I22) 1100d | [DFKCOR0507-0019] 50u (I22) 1100d | [DFKCOR0507-0019] 50u (I22) 1100d | [DFKCOR0507-0019] 50u (I22) 1100d;[DFBG25S001-WHIT] 50u (V25) 323d | [DFBG25S001-WHIT] 50u (V25) 323d | [DFBG25S001-WHIT] 50u (V25) 323d | [DFBG25S001-WHIT] 50u (V25) 323d | [DFBG25S001-WHIT] 50u (V25) 323d;
CLABD/Stock/StorageBD/CLA-055-01-01-03;BLACK;V23+I24+I23+I25;1118;1936.68;A+B+C;392;100;0;[DFAC05000-BLAC] 500u (V23) 217d | [DFAC05000-BLAC] 500u (V23) 217d;[DFTXPUF005-NAVY-S] 4u (I24) 127d | [DFACSC2303-GREY] 10u (I23) 127d | [DFACSC2303-BLAC] 10u (I23) 392d | [DFACSC2303-BLAC] 20u (I23) 392d;[DFTXHOD023-BROW-L] 15u (I25) 94d | [DFTXHOD023-BROW-L] 15u (I25) 94d | [DFTXHOD023-BROW-M] 15u (I25) 94d | [DFTXHOD023-BROW-M] 14u (I25) 94d | [DFTXHOD023-BROW-S] 15u (I25) 94d;
CLABD/Stock/StorageBD/CLA-055-03-01-02;BLACK;I25+V25+I24;374;2337.21;A+C;91;55;0;[DFSU950001-RED] 25u (I25) 91d | [DFSU950001-RED] 25u (I25) 91d | [DFSU950001-RED] 25u (I25) 91d | [DFSU935001-BROW] 50u (V25) 91d | [DFKSUN0218-0802] 50u (V25) 91d | [DFKSUN0212-0800] 50u (V25) 91d | [DFKSUN0212-0800] 50u (V25) 91d | [DFTXSOC007-PURP-36-40] 89u (I24) 64d;;[DFBG25S001-WHIT] 10u (V25) 64d;
CLABD/Stock/StorageBD/CLA-055-04-01-02;BLACK;V25+I23+V23;470;703.92;C+A+B;730;130;0;[DFACBE2305-BLAC] 50u (I23) 730d;[DFACBE2303-GREY] 50u (I23) 730d | [DFACBE2303-GREY] 50u (I23) 730d | [DFACBE2304-PINK] 50u (I23) 730d;[DFBG25S001-WHIT] 50u (V25) 323d | [DFBG25S001-WHIT] 50u (V25) 323d | [DFBG25S001-WHIT] 50u (V25) 323d | [DFBG25S001-WHIT] 50u (V25) 323d | [DFACTOW003-BLUE] 14u (V23) 430d | [DFACTOW003-BLUE] 14u (V23) 430d | [DFACTOW003-BLUE] 14u (V23) 430d | [DFACTOW003-BLUE] 14u (V23) 430d | [DFACTOW003-BLUE] 14u (V23) 430d;
CLABD/Stock/StorageBD/CLA-055-05-01-03;BLACK;I24;222;3702.30;A+B+C;365;120;0;[DFTXHOD021-GREY-L] 15u (I24) 365d;[DFTXSWE013-GREY-S] 26u (I24) 365d | [DFTXSWE013-GREY-S] 26u (I24) 365d | [DFTXSWE013-BLUE-M] 19u (I24) 365d | [DFTXSWE013-BLUE-M] 18u (I24) 365d | [DFTXHOD020-GREY-XL] 16u (I24) 365d | [DFTXHOD020-GREY-L] 15u (I24) 365d | [DFTXHOD020-BLUE-XL] 15u (I24) 365d | [DFTXHOD019-GREY-M] 16u (I24) 365d | [DFTXHOD019-GREY-M] 6u (I24) 365d | [DFTXHOD019-GREY-S] 4u (I24) 365d | [DFTXHOD019-WINE-L] 15u (I24) 365d | [DFTXSWE012-BLAC-M] 24u (I24) 365d;[DFTXHOD019-GREY-L] 7u (I24) 365d;
CLABD/Stock/StorageBD/CLA-055-05-02-02;BLACK;I25;24;314.41;C+B+A;133;20;0;[DFSH391011-BLAC-37] 2u (I25) 133d | [DFSH391011-BLAC-38] 3u (I25) 133d | [DFSH391011-BLAC-39] 3u (I25) 133d;[DFSH391011-BLAC-36] 1u (I25) 133d | [DFSH391011-BLAC-40] 2u (I25) 133d | [DFSH391011-BLAC-41] 1u (I25) 133d;[DFSH391012-BEIG-36] 1u (I25) 133d | [DFSH391012-BEIG-37] 2u (I25) 133d | [DFSH391012-BEIG-38] 3u (I25) 133d | [DFSH391012-BEIG-39] 3u (I25) 133d | [DFSH391012-BEIG-40] 2u (I25) 133d | [DFSH391012-BEIG-41] 1u (I25) 133d;
CLABD/Stock/StorageBD/CLA-055-08-02-01;BLACK;I25;72;792.10;C+B+A;146;60;0;[DFSH370016-BLAC-38] 12u (I25) 146d;[DFSH370016-GOLD-38] 3u (I25) 146d | [DFSH370016-GOLD-38] 3u (I25) 146d | [DFSH370016-GOLD-38] 3u (I25) 146d | [DFSH370016-SILV-37] 12u (I25) 146d;[DFSH370016-GOLD-36] 1u (I25) 146d | [DFSH370016-GOLD-37] 2u (I25) 146d | [DFSH370016-GOLD-39] 3u (I25) 146d | [DFSH370016-GOLD-40] 2u (I25) 146d | [DFSH370016-GOLD-41] 1u (I25) 146d | [DFSH370016-GOLD-36] 1u (I25) 146d | [DFSH370016-GOLD-37] 2u (I25) 146d | [DFSH370016-GOLD-39] 3u (I25) 146d | [DFSH370016-GOLD-40] 2u (I25) 146d | [DFSH370016-GOLD-41] 1u (I25) 146d | [DFSH370016-GOLD-36] 1u (I25) 146d | [DFSH370016-GOLD-37] 2u (I25) 146d | [DFSH370016-GOLD-39] 3u (I25) 146d | [DFSH370016-GOLD-40] 2u (I25) 146d | [DFSH370016-GOLD-41] 1u (I25) 146d | [DFSH370016-SILV-38] 12u (I25) 146d;
CLABD/Stock/StorageBD/CLA-055-08-02-03;BLACK;I25;84;924.23;C+A+B;146;70;0;[DFSH370016-BLAC-39] 12u (I25) 146d | [DFSH370016-BLAC-39] 12u (I25) 146d;[DFSH370016-BLAC-37] 12u (I25) 146d | [DFSH370016-BLAC-37] 12u (I25) 146d;[DFSH370016-SILV-40] 12u (I25) 146d | [DFSH370016-SILV-38] 12u (I25) 146d | [DFSH370016-SILV-38] 12u (I25) 146d;
