ID_UBICACION;STOCK_TOTAL;MARCA;CLASES_ABC;ANTIGUEDAD_MAX;OCUPACION_%;PRODUCTOS_A;PRODUCTOS_B;PRODUCTOS_C;PRODUCTOS_D
CLABD/Stock/StorageBD/CLA-004-02-03-01;1100;BLACK;A+D;89;110;[IBGB2400000720736] [DFSU917001-TRAN_C_50] Pack ULTRA LIGHT SQ HIGH TRANSPARENT / G15 x 50 unid (50u) | [IBGB2400000720705] [DFKSUN0172-0804_C_UNI_UNI_50] Pack ULTRA LIGHT SQ HIGH BLACK / G15 (50u) | [IBGB2400000720696] [DFKSUN0172-0804_C_UNI_UNI_50] Pack ULTRA LIGHT SQ HIGH BLACK / G15 (50u) | [IBGB2400000720692] [DFKSUN0172-0804_C_UNI_UNI_50] Pack ULTRA LIGHT SQ HIGH BLACK / G15 (50u) | [IBGB2400000720687] [DFKSUN0171-0800_C_UNI_UNI_50] Pack Ultra Light SQ High Black / Black (50u) | [IBGB2400000720400] [DFKSUN0216-0813_C_50] Pack Ultra Light S Round Trans Brown / Trans Blue x 50 unid (50u) | [IBGB2400000720390] [DFKSUN0216-0813_C_50] Pack Ultra Light S Round Trans Brown / Trans Blue x 50 unid (50u) | [IBGB2400000720381] [DFKSUN0216-0813_C_50] Pack Ultra Light S Round Trans Brown / Trans Blue x 50 unid (50u) | [IBGB2400000720371] [DFKSUN0216-0813_C_50] Pack Ultra Light S Round Trans Brown / Trans Blue x 50 unid (50u) | [IBGB2400000720369] [DFKSUN0216-0813_C_50] Pack Ultra Light S Round Trans Brown / Trans Blue x 50 unid (50u) | [IBGB2400000720329] [DFKSUN0214-0802_C_UNI_UNI_50] Pack Ultra Light S Round Amber / Brown (50u) | [IBGB2400000720249] [DFKSUN0143-0800_C_50] Pack Ultra Light Max Black / Black 50ud. (50u) | [IBGB2400000720226] [DFKSUN0140-0801_C_UNI_UNI_50] Pack Ultra Light Max Black / Grad Black (50u) | [IBGB2400000720214] [DFKSUN0140-0801_C_UNI_UNI_50] Pack Ultra Light Max Black / Grad Black (50u) | [IBGB2400000719704] [DFKSUN0246-0800_C_UNI_UNI_50] Pack JACKSON SQUARE SHINY BLACK / SMOKE (50u) | [IBGB2400000719673] [DFKSUN0245-0804_C_50] Pack Jackson Square Shiny Demi / G15 x 50 unid (50u);;;[IBGB2400000720114] [DFSU939002-BLAC_C_50] PACK Rift Matte Black / G15 (50u) | [IBGB2400000720101] [DFSU939001-SILV_C_50] PACK Rift Transperent / Silver (50u) | [IBGB2400000720085] [DFSU939001-GREY_C_50] PACK Rift Trans Grey / Blue Revo (50u) | [IBGB2400000720076] [DFSU939001-DGRE_C_50] PACK Rift Trans Dark Grey / Red Revo (50u) | [IBGB2400000719622] [DFSU944001-BLAC_C_50] PACK Boyd Black / Black (50u) | [IBGB2400000719621] [DFSU944001-BLAC_C_50] PACK Boyd Black / Black (50u)
CLABD/Stock/StorageBD/CLA-004-02-03-03;700;BLACK;D+A;89;70;[IBGB2400000722788] [DFSU925001-GREE_C_50] Pack TOKYO GREEN / GRADIENT GREEN x 50 unid (50u) | [IBGB2400000722783] [DFSU925001-GREE_C_50] Pack TOKYO GREEN / GRADIENT GREEN x 50 unid (50u) | [IBGB2400000722775] [DFSU925001-GREE_C_50] Pack TOKYO GREEN / GRADIENT GREEN x 50 unid (50u) | [IBGB2400000722774] [DFSU925001-GREE_C_50] Pack TOKYO GREEN / GRADIENT GREEN x 50 unid (50u) | [IBGB2400000722773] [DFSU925001-GREE_C_50] Pack TOKYO GREEN / GRADIENT GREEN x 50 unid (50u) | [IBGB2400000722766] [DFSU925001-BROW_C_50] Pack TOKYO BROWN / BROWN x 50 unid (50u) | [IBGB2400000722765] [DFSU925001-BROW_C_50] Pack TOKYO BROWN / BROWN x 50 unid (50u) | [IBGB2400000722763] [DFSU925001-BROW_C_50] Pack TOKYO BROWN / BROWN x 50 unid (50u) | [IBGB2400000722752] [DFSU925001-BLAC_C_50] Pack TOKYO BLACK / BLACK x 50 unid (50u) | [IBGB2400000722618] [DFSU926001-CARE_C_50] Pack MONACO CAREY / GRADIENT BROWN x 50 unid (50u) | [IBGB2400000722592] [DFSU926001-BLAC_C_50] Pack MONACO BLACK / BLACK x 50 unid (50u) | [IBGB2400000722138] [DFKSUN5411-0003_C_50] Pack HURRICANE BLACK / RED x 50 unid (50u);;;[IBGB2400000722839] [DFSU937001-BLAC_C_50] PACK Tokyo Low Black / Black (50u) | [IBGB2400000722833] [DFSU937001-BLAC_C_50] PACK Tokyo Low Black / Black (50u)
CLABD/Stock/StorageBD/CLA-004-03-02-02;50;BLACK;D;54;5;;;;[IBGB2400000711111] [DFSU952001-BLUE_C_50] PACK Ultra Light SQ Low Full Photochromic Blue / Blue (50u)
CLABD/Stock/StorageBD/CLA-004-03-02-03;600;BLACK;D;54;60;;;;[IBGB2400000711236] [DFSU953001-PINK_C_50] PACK Ultra Light S Round Full Photochromic Pink / Green (50u) | [IBGB2400000711231] [DFSU953001-GREY_C_50] PACK Ultra Light S Round Full Photochromic Grey / Grey (50u) | [IBGB2400000711215] [DFSU953001-GREY_C_50] PACK Ultra Light S Round Full Photochromic Grey / Grey (50u) | [IBGB2400000711214] [DFSU953001-GREY_C_50] PACK Ultra Light S Round Full Photochromic Grey / Grey (50u) | [IBGB2400000711207] [DFSU953001-GREE_C_50] PACK Ultra Light S Round Full Photochromic Green / Brown (50u) | [IBGB2400000711142] [DFSU952001-PINK_C_50] PACK Ultra Light SQ Low Full Photochromic Pink / Green (50u) | [IBGB2400000711136] [DFSU952001-GREY_C_50] PACK Ultra Light SQ Low Full Photochromic Grey / Grey (50u) | [IBGB2400000711131] [DFSU952001-GREY_C_50] PACK Ultra Light SQ Low Full Photochromic Grey / Grey (50u) | [IBGB2400000711126] [DFSU952001-GREY_C_50] PACK Ultra Light SQ Low Full Photochromic Grey / Grey (50u) | [IBGB2400000711125] [DFSU952001-GREY_C_50] PACK Ultra Light SQ Low Full Photochromic Grey / Grey (50u) | [IBGB2400000711115] [DFSU952001-GREE_C_50] PACK Ultra Light SQ Low Full Photochromic Green / Brown (50u) | [IBGB2400000711110] [DFSU952001-BLUE_C_50] PACK Ultra Light SQ Low Full Photochromic Blue / Blue (50u)
CLABD/Stock/StorageBD/CLA-004-03-03-02;1000;BLACK;D;54;100;;;;[IBGB2400000711240] [DFSU953001-PINK_C_50] PACK Ultra Light S Round Full Photochromic Pink / Green (50u) | [IBGB2400000711238] [DFSU953001-PINK_C_50] PACK Ultra Light S Round Full Photochromic Pink / Green (50u) | [IBGB2400000711237] [DFSU953001-PINK_C_50] PACK Ultra Light S Round Full Photochromic Pink / Green (50u) | [IBGB2400000711233] [DFSU953001-GREY_C_50] PACK Ultra Light S Round Full Photochromic Grey / Grey (50u) | [IBGB2400000711227] [DFSU953001-GREY_C_50] PACK Ultra Light S Round Full Photochromic Grey / Grey (50u) | [IBGB2400000711223] [DFSU953001-GREY_C_50] PACK Ultra Light S Round Full Photochromic Grey / Grey (50u) | [IBGB2400000711222] [DFSU953001-GREY_C_50] PACK Ultra Light S Round Full Photochromic Grey / Grey (50u) | [IBGB2400000711211] [DFSU953001-GREY_C_50] PACK Ultra Light S Round Full Photochromic Grey / Grey (50u) | [IBGB2400000711208] [DFSU953001-GREE_C_50] PACK Ultra Light S Round Full Photochromic Green / Brown (50u) | [IBGB2400000711202] [DFSU953001-BLUE_C_50] PACK Ultra Light S Round Full Photochromic Blue / Blue (50u) | [IBGB2400000711199] [DFSU953001-BLUE_C_50] PACK Ultra Light S Round Full Photochromic Blue / Blue (50u) | [IBGB2400000711141] [DFSU952001-PINK_C_50] PACK Ultra Light SQ Low Full Photochromic Pink / Green (50u) | [IBGB2400000711140] [DFSU952001-PINK_C_50] PACK Ultra Light SQ Low Full Photochromic Pink / Green (50u) | [IBGB2400000711137] [DFSU952001-PINK_C_50] PACK Ultra Light SQ Low Full Photochromic Pink / Green (50u) | [IBGB2400000711133] [DFSU952001-GREY_C_50] PACK Ultra Light SQ Low Full Photochromic Grey / Grey (50u) | [IBGB2400000711132] [DFSU952001-GREY_C_50] PACK Ultra Light SQ Low Full Photochromic Grey / Grey (50u) | [IBGB2400000711119] [DFSU952001-GREE_C_50] PACK Ultra Light SQ Low Full Photochromic Green / Brown (50u) | [IBGB2400000711116] [DFSU952001-GREE_C_50] PACK Ultra Light SQ Low Full Photochromic Green / Brown (50u) | [IBGB2400000711114] [DFSU952001-BLUE_C_50] PACK Ultra Light SQ Low Full Photochromic Blue / Blue (50u) | [IBGB2400000711109] [DFSU952001-BLUE_C_50] PACK Ultra Light SQ Low Full Photochromic Blue / Blue (50u)
CLABD/Stock/StorageBD/CLA-004-04-03-01;48;BLACK;D;172;40;;;;[IBGB2400000545914] [DFSH370021-BEIG_C_42_42_12] PACK NORDIC LOW BASIC BEIGE (12u) | [IBGB2400000545911] [DFSH370021-BEIG_C_42_42_12] PACK NORDIC LOW BASIC BEIGE (12u) | [IBGB2400000545868] [DFSH370021-BEIG_C_38_38_12] PACK NORDIC LOW BASIC BEIGE (12u) | [IBGB2400000545865] [DFSH370021-BEIG_C_38_38_12] PACK NORDIC LOW BASIC BEIGE (12u)
CLABD/Stock/StorageBD/CLA-004-05-01-01;1200;BLACK;A+D;89;120;[IBGB2400000723447] [DFKSUN0826-0058_C_UNI_UNI_50] Pack ROLLER TR90 TRANS GREY (50u) | [IBGB2400000723444] [DFKSUN0826-0058_C_UNI_UNI_50] Pack ROLLER TR90 TRANS GREY (50u) | [IBGB2400000723442] [DFKSUN0826-0058_C_UNI_UNI_50] Pack ROLLER TR90 TRANS GREY (50u) | [IBGB2400000723438] [DFKSUN0826-0058_C_UNI_UNI_50] Pack ROLLER TR90 TRANS GREY (50u) | [IBGB2400000723434] [DFKSUN0826-0058_C_UNI_UNI_50] Pack ROLLER TR90 TRANS GREY (50u) | [IBGB2400000723432] [DFKSUN0826-0058_C_UNI_UNI_50] Pack ROLLER TR90 TRANS GREY (50u) | [IBGB2400000723429] [DFKSUN0826-0058_C_UNI_UNI_50] Pack ROLLER TR90 TRANS GREY (50u) | [IBGB2400000723425] [DFKSUN0826-0058_C_UNI_UNI_50] Pack ROLLER TR90 TRANS GREY (50u) | [IBGB2400000723423] [DFKSUN0826-0058_C_UNI_UNI_50] Pack ROLLER TR90 TRANS GREY (50u) | [IBGB2400000720728] [DFKSUN0174-0804_C_UNI_UNI_50] Pack Ultra Light SQ High Carey / G15 (50u) | [IBGB2400000720725] [DFKSUN0174-0804_C_UNI_UNI_50] Pack Ultra Light SQ High Carey / G15 (50u) | [IBGB2400000720690] [DFKSUN0171-0800_C_UNI_UNI_50] Pack Ultra Light SQ High Black / Black (50u) | [IBGB2400000720676] [DFKSUN0171-0800_C_UNI_UNI_50] Pack Ultra Light SQ High Black / Black (50u) | [IBGB2400000720674] [DFKSUN0171-0800_C_UNI_UNI_50] Pack Ultra Light SQ High Black / Black (50u) | [IBGB2400000720668] [DFKSUN0171-0800_C_UNI_UNI_50] Pack Ultra Light SQ High Black / Black (50u) | [IBGB2400000720368] [DFKSUN0216-0813_C_50] Pack Ultra Light S Round Trans Brown / Trans Blue x 50 unid (50u) | [IBGB2400000720360] [DFKSUN0216-0813_C_50] Pack Ultra Light S Round Trans Brown / Trans Blue x 50 unid (50u) | [IBGB2400000720352] [DFKSUN0216-0813_C_50] Pack Ultra Light S Round Trans Brown / Trans Blue x 50 unid (50u) | [IBGB2400000719691] [DFKSUN0246-0800_C_UNI_UNI_50] Pack JACKSON SQUARE SHINY BLACK / SMOKE (50u);;;[IBGB2400000720141] [DFSU939002-GREE_C_50] PACK Rift Matte Black / Green Revo (50u) | [IBGB2400000720137] [DFSU939002-GREE_C_50] PACK Rift Matte Black / Green Revo (50u) | [IBGB2400000720133] [DFSU939002-GREE_C_50] PACK Rift Matte Black / Green Revo (50u) | [IBGB2400000719638] [DFSU944001-TORT_C_50] PACK Boyd Tort / Black (50u) | [IBGB2400000719627] [DFSU944001-BLAC_C_50] PACK Boyd Black / Black (50u)
CLABD/Stock/StorageBD/CLA-004-05-03-01;1200;BLACK;A+D;89;120;[IBGB2400000720710] [DFKSUN0173-0800_C_UNI_UNI_50] Pack Ultra Light SQ High Navy / Black (50u) | [IBGB2400000720691] [DFKSUN0172-0804_C_UNI_UNI_50] Pack ULTRA LIGHT SQ HIGH BLACK / G15 (50u) | [IBGB2400000720402] [DFKSUN0216-0813_C_50] Pack Ultra Light S Round Trans Brown / Trans Blue x 50 unid (50u) | [IBGB2400000720398] [DFKSUN0216-0813_C_50] Pack Ultra Light S Round Trans Brown / Trans Blue x 50 unid (50u) | [IBGB2400000720389] [DFKSUN0216-0813_C_50] Pack Ultra Light S Round Trans Brown / Trans Blue x 50 unid (50u) | [IBGB2400000720385] [DFKSUN0216-0813_C_50] Pack Ultra Light S Round Trans Brown / Trans Blue x 50 unid (50u) | [IBGB2400000720379] [DFKSUN0216-0813_C_50] Pack Ultra Light S Round Trans Brown / Trans Blue x 50 unid (50u) | [IBGB2400000720377] [DFKSUN0216-0813_C_50] Pack Ultra Light S Round Trans Brown / Trans Blue x 50 unid (50u) | [IBGB2400000720374] [DFKSUN0216-0813_C_50] Pack Ultra Light S Round Trans Brown / Trans Blue x 50 unid (50u) | [IBGB2400000720372] [DFKSUN0216-0813_C_50] Pack Ultra Light S Round Trans Brown / Trans Blue x 50 unid (50u) | [IBGB2400000720346] [DFKSUN0216-0813_C_50] Pack Ultra Light S Round Trans Brown / Trans Blue x 50 unid (50u) | [IBGB2400000720326] [DFKSUN0214-0802_C_UNI_UNI_50] Pack Ultra Light S Round Amber / Brown (50u) | [IBGB2400000720247] [DFKSUN0143-0800_C_50] Pack Ultra Light Max Black / Black 50ud. (50u) | [IBGB2400000719688] [DFKSUN0246-0800_C_UNI_UNI_50] Pack JACKSON SQUARE SHINY BLACK / SMOKE (50u) | [IBGB2400000719685] [DFKSUN0246-0800_C_UNI_UNI_50] Pack JACKSON SQUARE SHINY BLACK / SMOKE (50u) | [IBGB2400000719664] [DFKSUN0245-0804_C_50] Pack Jackson Square Shiny Demi / G15 x 50 unid (50u);;;[IBGB2400000720119] [DFSU939002-BLAC_C_50] PACK Rift Matte Black / G15 (50u) | [IBGB2400000720102] [DFSU939001-SILV_C_50] PACK Rift Transperent / Silver (50u) | [IBGB2400000720099] [DFSU939001-SILV_C_50] PACK Rift Transperent / Silver (50u) | [IBGB2400000720097] [DFSU939001-SILV_C_50] PACK Rift Transperent / Silver (50u) | [IBGB2400000720091] [DFSU939001-GREY_C_50] PACK Rift Trans Grey / Blue Revo (50u) | [IBGB2400000720071] [DFSU939001-DGRE_C_50] PACK Rift Trans Dark Grey / Red Revo (50u) | [IBGB2400000719631] [DFSU944001-GREY_C_50] PACK Boyd Dark Grey / Brown (50u) | [IBGB2400000719625] [DFSU944001-BLAC_C_50] PACK Boyd Black / Black (50u)
CLABD/Stock/StorageBD/CLA-004-05-03-02;1250;BLACK;A+D;89;125;[IBGB2400000720714] [DFKSUN0173-0800_C_UNI_UNI_50] Pack Ultra Light SQ High Navy / Black (50u) | [IBGB2400000720711] [DFKSUN0173-0800_C_UNI_UNI_50] Pack Ultra Light SQ High Navy / Black (50u) | [IBGB2400000720704] [DFKSUN0172-0804_C_UNI_UNI_50] Pack ULTRA LIGHT SQ HIGH BLACK / G15 (50u) | [IBGB2400000720689] [DFKSUN0171-0800_C_UNI_UNI_50] Pack Ultra Light SQ High Black / Black (50u) | [IBGB2400000720401] [DFKSUN0216-0813_C_50] Pack Ultra Light S Round Trans Brown / Trans Blue x 50 unid (50u) | [IBGB2400000720347] [DFKSUN0216-0813_C_50] Pack Ultra Light S Round Trans Brown / Trans Blue x 50 unid (50u) | [IBGB2400000720328] [DFKSUN0214-0802_C_UNI_UNI_50] Pack Ultra Light S Round Amber / Brown (50u) | [IBGB2400000720325] [DFKSUN0214-0802_C_UNI_UNI_50] Pack Ultra Light S Round Amber / Brown (50u) | [IBGB2400000720322] [DFKSUN0214-0802_C_UNI_UNI_50] Pack Ultra Light S Round Amber / Brown (50u) | [IBGB2400000720320] [DFKSUN0214-0802_C_UNI_UNI_50] Pack Ultra Light S Round Amber / Brown (50u) | [IBGB2400000720244] [DFKSUN0143-0800_C_50] Pack Ultra Light Max Black / Black 50ud. (50u) | [IBGB2400000720237] [DFKSUN0142-0813_C_50] Pack Ultra Light Max Honey / Grad Blue x 50 unid (50u) | [IBGB2400000719708] [DFKSUN0246-0800_C_UNI_UNI_50] Pack JACKSON SQUARE SHINY BLACK / SMOKE (50u) | [IBGB2400000719705] [DFKSUN0246-0800_C_UNI_UNI_50] Pack JACKSON SQUARE SHINY BLACK / SMOKE (50u);;;[IBGB2400000720261] [DFSU913001-AMBE_C_50] PACK Ultra Light Max Amber / Blue (50u) | [IBGB2400000720116] [DFSU939002-BLAC_C_50] PACK Rift Matte Black / G15 (50u) | [IBGB2400000720113] [DFSU939002-BLAC_C_50] PACK Rift Matte Black / G15 (50u) | [IBGB2400000720112] [DFSU939002-BLAC_C_50] PACK Rift Matte Black / G15 (50u) | [IBGB2400000720110] [DFSU939002-BLAC_C_50] PACK Rift Matte Black / G15 (50u) | [IBGB2400000720109] [DFSU939002-BLAC_C_50] PACK Rift Matte Black / G15 (50u) | [IBGB2400000720107] [DFSU939002-BLAC_C_50] PACK Rift Matte Black / G15 (50u) | [IBGB2400000720103] [DFSU939001-SILV_C_50] PACK Rift Transperent / Silver (50u) | [IBGB2400000720084] [DFSU939001-GREY_C_50] PACK Rift Trans Grey / Blue Revo (50u) | [IBGB2400000720066] [DFSU939001-BLAC_C_50] PACK Rift Black / Yellow Revo (50u) | [IBGB2400000719634] [DFSU944001-TORT_C_50] PACK Boyd Tort / Black (50u)
CLABD/Stock/StorageBD/CLA-004-05-03-03;1200;BLACK;A+D;89;120;[IBGB2400000720739] [DFSU917001-TRAN_C_50] Pack ULTRA LIGHT SQ HIGH TRANSPARENT / G15 x 50 unid (50u) | [IBGB2400000720737] [DFSU917001-TRAN_C_50] Pack ULTRA LIGHT SQ HIGH TRANSPARENT / G15 x 50 unid (50u) | [IBGB2400000720707] [DFKSUN0172-0804_C_UNI_UNI_50] Pack ULTRA LIGHT SQ HIGH BLACK / G15 (50u) | [IBGB2400000720701] [DFKSUN0172-0804_C_UNI_UNI_50] Pack ULTRA LIGHT SQ HIGH BLACK / G15 (50u) | [IBGB2400000720693] [DFKSUN0172-0804_C_UNI_UNI_50] Pack ULTRA LIGHT SQ HIGH BLACK / G15 (50u) | [IBGB2400000720682] [DFKSUN0171-0800_C_UNI_UNI_50] Pack Ultra Light SQ High Black / Black (50u) | [IBGB2400000720384] [DFKSUN0216-0813_C_50] Pack Ultra Light S Round Trans Brown / Trans Blue x 50 unid (50u) | [IBGB2400000720380] [DFKSUN0216-0813_C_50] Pack Ultra Light S Round Trans Brown / Trans Blue x 50 unid (50u) | [IBGB2400000720359] [DFKSUN0216-0813_C_50] Pack Ultra Light S Round Trans Brown / Trans Blue x 50 unid (50u) | [IBGB2400000720318] [DFKSUN0214-0802_C_UNI_UNI_50] Pack Ultra Light S Round Amber / Brown (50u) | [IBGB2400000720317] [DFKSUN0214-0802_C_UNI_UNI_50] Pack Ultra Light S Round Amber / Brown (50u) | [IBGB2400000720248] [DFKSUN0143-0800_C_50] Pack Ultra Light Max Black / Black 50ud. (50u) | [IBGB2400000719698] [DFKSUN0246-0800_C_UNI_UNI_50] Pack JACKSON SQUARE SHINY BLACK / SMOKE (50u) | [IBGB2400000719671] [DFKSUN0245-0804_C_50] Pack Jackson Square Shiny Demi / G15 x 50 unid (50u) | [IBGB2400000720395] [DFKSUN0216-0813_C_50] Pack Ultra Light S Round Trans Brown / Trans Blue x 50 unid (50u) | [IBGB2400000720330] [DFKSUN0214-0802_C_UNI_UNI_50] Pack Ultra Light S Round Amber / Brown (50u) | [IBGB2400000720316] [DFKSUN0214-0802_C_UNI_UNI_50] Pack Ultra Light S Round Amber / Brown (50u);;;[IBGB2400000720127] [DFSU939002-BLAC_C_50] PACK Rift Matte Black / G15 (50u) | [IBGB2400000720120] [DFSU939002-BLAC_C_50] PACK Rift Matte Black / G15 (50u) | [IBGB2400000720117] [DFSU939002-BLAC_C_50] PACK Rift Matte Black / G15 (50u) | [IBGB2400000720086] [DFSU939001-GREY_C_50] PACK Rift Trans Grey / Blue Revo (50u) | [IBGB2400000720077] [DFSU939001-DGRE_C_50] PACK Rift Trans Dark Grey / Red Revo (50u) | [IBGB2400000719629] [DFSU944001-BLAC_C_50] PACK Boyd Black / Black (50u) | [IBGB2400000719626] [DFSU944001-BLAC_C_50] PACK Boyd Black / Black (50u)
CLABD/Stock/StorageBD/CLA-004-06-01-02;900;BLACK;A+D;89;90;[IBGB2400000720967] [DFKSUN0182-0801_C_UNI_UNI_50] Pack ULTRA LIGHT SQ MED BLACK / GRAD BLACK (50u) | [IBGB2400000720937] [DFKSUN0181-0804_C_UNI_UNI_50] Pack Ultra Light SQ Med Black / G15 (50u) | [IBGB2400000720672] [DFKSUN0171-0800_C_UNI_UNI_50] Pack Ultra Light SQ High Black / Black (50u) | [IBGB2400000720533] [DFSU919001-BLUE_C_50] Pack ULTRA LIGHT S SQUARE BLACK / BLUE x 50 unid (50u) | [IBGB2400000720441] [DFKSUN0216-0813_C_50] Pack Ultra Light S Round Trans Brown / Trans Blue x 50 unid (50u) | [IBGB2400000720432] [DFKSUN0216-0813_C_50] Pack Ultra Light S Round Trans Brown / Trans Blue x 50 unid (50u) | [IBGB2400000720423] [DFKSUN0216-0813_C_50] Pack Ultra Light S Round Trans Brown / Trans Blue x 50 unid (50u) | [IBGB2400000720422] [DFKSUN0216-0813_C_50] Pack Ultra Light S Round Trans Brown / Trans Blue x 50 unid (50u) | [IBGB2400000720416] [DFKSUN0216-0813_C_50] Pack Ultra Light S Round Trans Brown / Trans Blue x 50 unid (50u) | [IBGB2400000720409] [DFKSUN0216-0813_C_50] Pack Ultra Light S Round Trans Brown / Trans Blue x 50 unid (50u) | [IBGB2400000720405] [DFKSUN0216-0813_C_50] Pack Ultra Light S Round Trans Brown / Trans Blue x 50 unid (50u) | [IBGB2400000720298] [DFKSUN0211-0802_C_50] Pack Ultra Light S Round Havana / Brown x 50 unid (50u) | [IBGB2400000720296] [DFKSUN0211-0802_C_50] Pack Ultra Light S Round Havana / Brown x 50 unid (50u) | [IBGB2400000719713] [DFKSUN0246-0800_C_UNI_UNI_50] Pack JACKSON SQUARE SHINY BLACK / SMOKE (50u) | [IBGB2400000719682] [DFKSUN0245-0804_C_50] Pack Jackson Square Shiny Demi / G15 x 50 unid (50u) | [IBGB2400000719678] [DFKSUN0245-0804_C_50] Pack Jackson Square Shiny Demi / G15 x 50 unid (50u) | [IBGB2400000719674] [DFKSUN0245-0804_C_50] Pack Jackson Square Shiny Demi / G15 x 50 unid (50u);;;[IBGB2400000720095] [DFSU939001-GREY_C_50] PACK Rift Trans Grey / Blue Revo (50u)
CLABD/Stock/StorageBD/CLA-004-06-01-03;1100;BLACK;A+D;89;110;[IBGB2400000630038] [DFKSUN0181-0804_C_UNI_UNI_50] Pack Ultra Light SQ Med Black / G15 (50u) | [IBGB2400000630035] [DFKSUN0181-0804_C_UNI_UNI_50] Pack Ultra Light SQ Med Black / G15 (50u) | [IBGB2400000630028] [DFKSUN0181-0804_C_UNI_UNI_50] Pack Ultra Light SQ Med Black / G15 (50u) | [IBGB2400000629986] [DFKSUN0165-0803_C_UNI_UNI_50] Pack Ultra Light SQ Low Brown / Grad Brown (50u) | [IBGB2400000629937] [DFKSUN0161-0800_C_UNI_UNI_50] Pack Ultra Light SQ Low Black / Black (50u) | [IBGB2400000629936] [DFKSUN0161-0800_C_UNI_UNI_50] Pack Ultra Light SQ Low Black / Black (50u) | [IBGB2400000629880] [DFSU917001-TRAN_C_50] Pack ULTRA LIGHT SQ HIGH TRANSPARENT / G15 x 50 unid (50u) | [IBGB2400000629853] [DFSU917001-GREE_C_50] Pack ULTRA LIGHT SQ HIGH CRYSTAL GREEN / SMOKE x 50 unid (50u) | [IBGB2400000629852] [DFSU917001-GREE_C_50] Pack ULTRA LIGHT SQ HIGH CRYSTAL GREEN / SMOKE x 50 unid (50u) | [IBGB2400000629849] [DFSU917001-GREE_C_50] Pack ULTRA LIGHT SQ HIGH CRYSTAL GREEN / SMOKE x 50 unid (50u) | [IBGB2400000629846] [DFSU917001-GREE_C_50] Pack ULTRA LIGHT SQ HIGH CRYSTAL GREEN / SMOKE x 50 unid (50u) | [IBGB2400000629353] [DFKSUN0211-0802_C_50] Pack Ultra Light S Round Havana / Brown x 50 unid (50u) | [IBGB2400000629343] [DFKSUN0211-0802_C_50] Pack Ultra Light S Round Havana / Brown x 50 unid (50u) | [IBGB2400000629334] [DFKSUN0211-0802_C_50] Pack Ultra Light S Round Havana / Brown x 50 unid (50u) | [IBGB2400000629332] [DFKSUN0211-0802_C_50] Pack Ultra Light S Round Havana / Brown x 50 unid (50u) | [IBGB2400000629325] [DFKSUN0211-0802_C_50] Pack Ultra Light S Round Havana / Brown x 50 unid (50u) | [IBGB2400000629318] [DFKSUN0211-0802_C_50] Pack Ultra Light S Round Havana / Brown x 50 unid (50u) | [IBGB2400000629316] [DFKSUN0211-0802_C_50] Pack Ultra Light S Round Havana / Brown x 50 unid (50u) | [IBGB2400000628379] [DFSU921001-GREE_C_50] Pack JIGGY CRYSTAL GREEN / SMOKE x 50 unid (50u) | [IBGB2400000628372] [DFSU921001-GREE_C_50] Pack JIGGY CRYSTAL GREEN / SMOKE x 50 unid (50u) | [IBGB2400000720406] [DFKSUN0216-0813_C_50] Pack Ultra Light S Round Trans Brown / Trans Blue x 50 unid (50u);;;[IBGB2400000629553] [DFSU919001-GREY_C_50] PACK Ultra Light S Square Gradient Grey / Brown (50u)
CLABD/Stock/StorageBD/CLA-004-06-02-01;600;BLACK;D;124;60;;;;[IBGB2400000627478] [DFSU946001-SILV_C_50] PACK Cuprum Round Silver / Black (50u) | [IBGB2400000627472] [DFSU946001-SILV_C_50] PACK Cuprum Round Silver / Black (50u) | [IBGB2400000627371] [DFSU947001-GOLD_C_50] PACK Cuprum Diamond Gold / G15 (50u) | [IBGB2400000626911] [DFSU936001-GREE_C_50] PACK Pitch Green / G15 (50u) | [IBGB2400000626907] [DFSU936001-BURG_C_50] PACK Pitch Burgundy / Gradient Brown (50u) | [IBGB2400000626906] [DFSU936001-BURG_C_50] PACK Pitch Burgundy / Gradient Brown (50u) | [IBGB2400000626905] [DFSU936001-BURG_C_50] PACK Pitch Burgundy / Gradient Brown (50u) | [IBGB2400000621119] [DFSU938001-SAND_C_50] PACK Holly Sand / Gradient Amber (50u) | [IBGB2400000621118] [DFSU938001-SAND_C_50] PACK Holly Sand / Gradient Amber (50u) | [IBGB2400000621117] [DFSU938001-SAND_C_50] PACK Holly Sand / Gradient Amber (50u) | [IBGB2400000621116] [DFSU938001-SAND_C_50] PACK Holly Sand / Gradient Amber (50u) | [IBGB2400000621111] [DFSU938001-SAND_C_50] PACK Holly Sand / Gradient Amber (50u)
