ID_UBICACION;MARCA;STOCK_TOTAL;VALOR_STOCK_€;CLASES;DIAS_MAX;OCUPACION_%;DETALLE_CONTENIDO
CLAGD/Stock/StorageGD/CLA-040-07-03-03;GOLD;96;0.00;C+B;725;80;[MV231605-0020-39] 9u (725d) | [MV231605-0020-40] 3u (725d) | [MV231605-0020-39] 12u (725d) | [MV231605-0020-38] 12u (725d) | [MV231605-0020-38] 9u (725d) | [MV231605-0020-39] 3u (725d) | [MV231605-0020-38] 12u (725d) | [MV231605-0020-36] 11u (725d) | [MV231605-0020-38] 1u (725d) | [MV231605-0020-36] 2u (725d) | [MV231605-0020-37] 10u (725d) | [MV231605-0020-36] 11u (725d) | [MV231605-0020-38] 1u (725d)
CLAGD/Stock/StorageGD/CLA-040-08-01-01;GOLD;111;0.00;C+D+B+A;725;110;[MV128301-0001-38] 10u (725d) | [NV128524-0040-24] 1u (579d) | [NV128524-0040-25] 1u (579d) | [NV128524-0040-26] 1u (579d) | [NV128524-0040-27] 1u (579d) | [NV128524-0040-28] 1u (579d) | [NV128524-0040-29] 1u (579d) | [NV128524-0040-30] 1u (579d) | [NV128524-0040-31] 1u (579d) | [NV128524-0040-32] 1u (579d) | [NV128524-0040-33] 1u (579d) | [NV128524-0040-34] 1u (579d) | [NV128524-0040-35] 1u (579d) | [BJSH542083-TAUP-33] 10u (397d) | [NV553401-0011-33-34] 3u (123d) | [NV553401-0011-37-38] 1u (123d) | [NV553401-0269-35-36] 2u (123d) | [NV553401-0269-39-40] 2u (123d) | [NV553401-0010-33-34] 1u (123d) | [NV553401-0058-33-34] 1u (123d) | [NV553401-0011-31-32] 2u (123d) | [COSH200002-NAVY-26] 10u (123d) | [COSH200002-NAVY-31] 10u (123d) | [COSH200002-NAVY-27] 10u (123d) | [COSH300104-GOLD-25] 1u (276d) | [COSH300104-GOLD-26] 1u (276d) | [COSH300104-GOLD-27] 1u (276d) | [COSH300104-GOLD-28] 1u (276d) | [COSH300104-GOLD-29] 1u (276d) | [COSH300104-GOLD-30] 1u (276d) | [COSH300104-GOLD-31] 1u (276d) | [COSH300104-GOLD-32] 1u (276d) | [COSH300104-GOLD-33] 1u (276d) | [COSH300104-GOLD-34] 1u (276d) | [COSH300104-GOLD-35] 1u (276d) | [COSH300104-GOLD-36] 1u (276d) | [COSH300101-GOLD-25] 1u (276d) | [COSH300101-GOLD-26] 1u (276d) | [COSH300101-GOLD-27] 1u (276d) | [COSH300101-GOLD-28] 1u (276d) | [COSH300101-GOLD-29] 1u (276d) | [COSH300101-GOLD-30] 1u (276d) | [COSH300101-GOLD-31] 1u (276d) | [COSH300101-GOLD-32] 1u (276d) | [COSH300101-GOLD-33] 1u (276d) | [COSH300101-GOLD-34] 1u (276d) | [COSH300101-GOLD-35] 1u (276d) | [COSH300101-GOLD-36] 1u (276d) | [LI231010-0020-36] 1u (579d) | [LI231010-0020-37] 2u (579d) | [LI231010-0020-38] 3u (579d) | [LI231010-0020-39] 3u (579d) | [LI231010-0020-40] 2u (579d) | [LI231010-0020-41] 1u (579d) | [COSH265039-SILV_C_24_35_12] 1u (24d)
CLAGD/Stock/StorageGD/CLA-040-08-01-03;GOLD;66;0.00;B+C+A;493;70;[COSH283092-MULT-30] 6u (214d) | [COSH283092-MULT-31] 5u (214d) | [COSH283092-MULT-29] 1u (214d) | [OSSH140110-PINK-27] 2u (229d) | [OSSH140110-PINK-28] 2u (229d) | [OSSH140110-PINK-29] 2u (229d) | [OSSH140110-PINK-26] 1u (229d) | [OSSH140110-PINK-25] 1u (229d) | [OSSH140110-PINK-24] 1u (229d) | [OSSH140110-PINK-30] 2u (229d) | [OSSH140110-PINK-31] 1u (229d) | [BJSH542090-GOLD-35] 1u (241d) | [BJSH542090-GOLD-34] 1u (241d) | [BJSH542090-PEWT-32] 1u (103d) | [BJSH542090-PEWT-34] 2u (103d) | [BJSH542090-BLAC-32] 1u (241d) | [BJSH542090-BLAC-33] 1u (241d) | [BJSH542090-PEWT-35] 2u (103d) | [BJSH542090-PEWT-36] 1u (103d) | [BJSH542090-PEWT-37] 1u (103d) | [BJSH542090-PEWT-38] 1u (103d) | [BJSH586092-PLOM-26] 1u (374d) | [BJSH586092-PLOM-27] 1u (374d) | [BJSH586092-PLOM-28] 1u (374d) | [BJSH586092-PLOM-29] 1u (374d) | [BJSH586092-PLOM-30] 1u (374d) | [BJSH586092-PLOM-31] 1u (374d) | [BJSH586092-PLOM-32] 1u (374d) | [BJSH586092-PLOM-33] 1u (374d) | [BJSH586092-PLOM-34] 1u (374d) | [BJSH586092-PLOM-35] 1u (374d) | [BJSH586092-PLOM-36] 1u (374d) | [BJSH586092-PLOM-37] 1u (374d) | [BWSH190015-BLACK-36] 1u (493d) | [BWSH190015-BLACK-37] 2u (493d) | [BWSH190015-BLACK-38] 2u (493d) | [BWSH190015-BLACK-39] 2u (493d) | [BWSH190015-BLACK-40] 1u (493d) | [BWSH190015-BLACK-41] 1u (493d) | [BWSH190015-BLACK-36] 1u (493d) | [BWSH190015-BLACK-37] 2u (493d) | [BWSH190015-BLACK-38] 2u (493d) | [BWSH190015-BLACK-39] 2u (493d) | [BWSH190015-BLACK-40] 1u (493d) | [BWSH190015-BLACK-41] 1u (493d)
CLAGD/Stock/StorageGD/CLA-040-08-02-01;GOLD;72;0.00;C;725;60;[MV231602-0054-40] 12u (725d) | [MV231602-0054-40] 8u (725d) | [MV231602-0054-39] 4u (725d) | [MV231602-0054-39] 12u (725d) | [MV231602-0054-38] 12u (725d) | [MV231602-0054-37] 12u (725d) | [MV231602-0054-36] 8u (725d) | [MV231602-0054-37] 4u (725d)
CLAGD/Stock/StorageGD/CLA-040-08-02-03;GOLD;84;0.00;D+B;725;70;[MV231601-0020-41] 12u (725d) | [MV231601-0020-41] 12u (725d) | [MV231601-0020-40] 12u (725d) | [MV231601-0020-40] 12u (725d) | [MV231601-0020-39] 12u (725d) | [MV231601-0020-39] 12u (725d) | [MV231601-0020-37] 12u (725d)
CLAGD/Stock/StorageGD/CLA-040-08-03-01;GOLD;96;0.00;C+B;725;80;[MV231601-0001-39] 12u (725d) | [MV231601-0001-39] 12u (725d) | [MV231601-0001-38] 12u (725d) | [MV231601-0001-38] 12u (725d) | [MV231601-0001-38] 12u (725d) | [MV231601-0001-36] 12u (725d) | [MV231601-0001-37] 10u (725d) | [MV231601-0001-39] 2u (725d) | [MV231601-0001-40] 10u (725d) | [MV231601-0001-41] 2u (725d)
CLAGD/Stock/StorageGD/CLA-040-08-03-03;GOLD;96;0.00;C+B;725;80;[MV231603-0053-40] 12u (725d) | [MV231603-0053-39] 12u (725d) | [MV231603-0053-38] 12u (725d) | [MV231603-0053-37] 12u (725d) | [MV231601-0001-40] 12u (725d) | [MV231601-0001-40] 12u (725d) | [MV231601-0001-38] 6u (725d) | [MV231601-0001-39] 6u (725d) | [MV231601-0001-36] 1u (725d) | [MV231601-0001-37] 11u (725d)
CLAGD/Stock/StorageGD/CLA-040-09-01-01;GOLD;34;0.00;C+A+D;579;30;[MI124905-0011-28] 4u (211d) | [MI124905-0011-29] 7u (211d) | [MI124905-0011-30] 1u (211d) | [BJSH542020-TAUP-39] 10u (156d) | [NV126517-0040-27] 1u (579d) | [NV126517-0040-28] 1u (579d) | [NV126517-0040-29] 1u (579d) | [NV126517-0040-30] 2u (579d) | [NV126517-0040-31] 2u (579d) | [NV126517-0040-32] 2u (579d) | [NV126517-0040-33] 1u (579d) | [NV126517-0040-34] 1u (579d) | [NV126517-0040-35] 1u (579d)
CLAGD/Stock/StorageGD/CLA-040-09-02-01;GOLD;48;0.00;B+A;579;40;[LI231010-0020-36] 1u (579d) | [LI231010-0020-37] 2u (579d) | [LI231010-0020-38] 3u (579d) | [LI231010-0020-39] 3u (579d) | [LI231010-0020-40] 2u (579d) | [LI231010-0020-41] 1u (579d) | [LI231010-0020-36] 1u (579d) | [LI231010-0020-37] 2u (579d) | [LI231010-0020-38] 3u (579d) | [LI231010-0020-39] 3u (579d) | [LI231010-0020-40] 2u (579d) | [LI231010-0020-41] 1u (579d) | [LI231010-0020-36] 1u (579d) | [LI231010-0020-37] 2u (579d) | [LI231010-0020-38] 3u (579d) | [LI231010-0020-39] 3u (579d) | [LI231010-0020-40] 2u (579d) | [LI231010-0020-41] 1u (579d) | [LI231010-0020-36] 1u (579d) | [LI231010-0020-37] 2u (579d) | [LI231010-0020-38] 3u (579d) | [LI231010-0020-39] 3u (579d) | [LI231010-0020-40] 2u (579d) | [LI231010-0020-41] 1u (579d)
CLAGD/Stock/StorageGD/CLA-040-09-02-02;GOLD;50;0.00;C;725;50;[MV232305-0020-39] 10u (725d) | [MV232304-0020-37] 10u (725d) | [MV232301-0020-40] 10u (725d) | [MV232301-0020-39] 10u (725d) | [MV232301-0020-36] 10u (725d)
CLAGD/Stock/StorageGD/CLA-040-09-03-01;GOLD;118;0.00;D+B;725;100;[MV231601-0020-41] 12u (725d) | [MV231601-0020-40] 12u (725d) | [MV231601-0020-38] 12u (725d) | [MV231601-0020-38] 12u (725d) | [MV231601-0020-38] 12u (725d) | [MV231601-0020-37] 12u (725d) | [MV231601-0020-37] 12u (725d) | [MV231601-0020-36] 12u (725d) | [MV231601-0020-36] 7u (725d) | [MV231601-0020-38] 2u (725d) | [MV231601-0020-41] 1u (725d) | [MV231601-0020-38] 10u (725d) | [MV231601-0020-39] 2u (725d)
CLAGD/Stock/StorageGD/CLA-041-01-01-01;GOLD;168;0.00;B+C+A;1319;140;[KIX265034-GOLD-30] 2u (30d) | [KIX265034-GOLD-32] 1u (30d) | [LIS12243-0592-21] 1u (30d) | [LIS12243-0592-20] 2u (30d) | [LIS12244-0002-20] 1u (30d) | [MI126581-0021-35] 1u (30d) | [MI126581-0027-34] 1u (30d) | [MI126581-0027-32] 1u (30d) | [MI126581-0027-28] 1u (30d) | [MI126581-0021-28] 1u (30d) | [KIS10219-0047-19] 1u (30d) | [KIS10219-0047-24] 1u (30d) | [28001-0020-25] 3u (30d) | [LIS12244-0002-22] 2u (30d) | [LIS12244-0002-24] 1u (30d) | [LIS12243-0592-22] 1u (30d) | [LIS12244-0002-21] 1u (30d) | [LIS12244-0002-23] 1u (30d) | [LIS12243-0592-23] 1u (30d) | [OSSH506001-NAVY-22] 2u (228d) | [OSSH506001-NAVY-21] 2u (228d) | [OSSH506001-NAVY-20] 2u (228d) | [OSSH506001-NAVY-25] 2u (228d) | [OSSH506001-NAVY-24] 2u (228d) | [OSSH506001-NAVY-23] 2u (228d) | [OSSH122071-PLOM-20] 1u (415d) | [OSSH122071-PLOM-21] 1u (415d) | [OSSH122071-PLOM-22] 2u (415d) | [OSSH122071-PLOM-23] 2u (415d) | [OSSH122071-PLOM-24] 2u (415d) | [OSSH122071-PLOM-25] 2u (415d) | [OSSH122071-PLOM-26] 2u (415d) | [OSSH102102-NAVY-20] 1u (374d) | [OSSH102102-NAVY-21] 1u (374d) | [OSSH102102-NAVY-22] 2u (374d) | [OSSH102102-NAVY-23] 2u (374d) | [OSSH102102-NAVY-24] 2u (374d) | [OSSH102102-NAVY-25] 2u (374d) | [OSSH102102-NAVY-26] 2u (374d) | [OSSH102102-NAVY-19] 1u (467d) | [OSSH102102-NAVY-20] 1u (467d) | [OSSH102102-NAVY-21] 2u (467d) | [OSSH102102-NAVY-22] 2u (467d) | [OSSH102102-NAVY-23] 2u (467d) | [OSSH102102-NAVY-24] 2u (467d) | [OSSH102102-NAVY-25] 1u (467d) | [OSSH102102-NAVY-26] 1u (467d) | [OSSH102102-BORD-20] 1u (467d) | [OSSH102102-BORD-21] 1u (467d) | [OSSH102102-BORD-22] 2u (467d) | [OSSH102102-BORD-23] 2u (467d) | [OSSH102102-BORD-24] 2u (467d) | [OSSH102102-BORD-25] 2u (467d) | [OSSH102102-BORD-26] 2u (467d) | [OSSH102102-BORD-19] 1u (467d) | [OSSH102102-BORD-20] 1u (467d) | [OSSH102102-BORD-21] 2u (467d) | [OSSH102102-BORD-22] 2u (467d) | [OSSH102102-BORD-23] 2u (467d) | [OSSH102102-BORD-24] 2u (467d) | [OSSH102102-BORD-25] 1u (467d) | [OSSH102102-BORD-26] 1u (467d) | [BWSH347006-BLAC-36] 1u (382d) | [BWSH347006-BLAC-37] 2u (382d) | [BWSH347006-BLAC-38] 3u (382d) | [BWSH347006-BLAC-39] 3u (382d) | [BWSH347006-BLAC-40] 2u (382d) | [BWSH347006-BLAC-41] 1u (382d) | [OSSH505003-NAVY-20] 2u (432d) | [OSSH505003-NAVY-21] 2u (432d) | [OSSH505003-NAVY-22] 2u (432d) | [OSSH505003-NAVY-23] 2u (432d) | [OSSH505003-NAVY-24] 2u (432d) | [OSSH505003-NAVY-25] 2u (432d) | [OSSH505003-NAVY-20] 2u (432d) | [OSSH505003-NAVY-21] 2u (432d) | [OSSH505003-NAVY-22] 2u (432d) | [OSSH505003-NAVY-23] 2u (432d) | [OSSH505003-NAVY-24] 2u (432d) | [OSSH505003-NAVY-25] 2u (432d) | [LI231007-0022_-37] 1u (1061d) | [LI231007-0022_-40] 3u (1319d) | [LI231007-0022_-38] 4u (585d) | [LI231007-0022_-39] 1u (585d) | [LI231007-0022_-41] 2u (1289d) | [LI231007-0022_-40] 1u (1319d) | [LI231007-0022_-36] 3u (1319d) | [LI231007-0022_-38] 2u (585d) | [LI231007-0022_-37] 1u (1061d) | [LI231007-0022_-38] 2u (585d) | [LI231007-0022_-39] 6u (585d) | [LI231007-0022_-37] 1u (1061d) | [LI231007-0022_-36] 3u (1319d) | [LI231007-0022_-38] 4u (585d) | [LI231007-0022_-40] 1u (1319d) | [LI231007-0022_-37] 1u (1061d)
CLAGD/Stock/StorageGD/CLA-041-01-01-03;GOLD;51;0.00;A+C+D;579;50;[COSH542021-NAVY-29] 10u (193d) | [COSH542021-NAVY-28] 10u (193d) | [COSH542021-NAVY-28] 10u (193d) | [MV232308-0020-36] 2u (579d) | [MV232308-0020-37] 4u (579d) | [MV232308-0020-38] 3u (579d) | [MV232308-0020-39] 2u (579d) | [MV232308-0020-40] 1u (579d) | [NV234401-0020-36] 2u (579d) | [NV234401-0020-37] 3u (579d) | [NV234401-0020-38] 2u (579d) | [NV234401-0020-39] 1u (579d) | [NV234401-0020-40] 1u (579d)
CLAGD/Stock/StorageGD/CLA-041-02-01-02;GOLD;22;0.00;A+C+B;579;20;[COSH542021-NAVY-29] 10u (193d) | [MV232106-0160-36] 1u (579d) | [MV232106-0160-37] 2u (579d) | [MV232106-0160-38] 3u (579d) | [MV232106-0160-39] 3u (579d) | [MV232106-0160-40] 2u (579d) | [MV232106-0160-41] 1u (579d)
CLAGD/Stock/StorageGD/CLA-041-03-01-01;GOLD;52;0.00;C+D+A;632;60;[LI230609-0020-33] 1u (632d) | [NV234406-0207-37] 3u (11d) | [NV234406-0207-36] 2u (11d) | [NV234406-0207-38] 2u (11d) | [NV234406-0207-39] 1u (11d) | [NV234406-0207-40] 1u (11d) | [BJSH543008-TAN-35] 1u (11d) | [BJSH543008-TAUP-34] 1u (11d) | [BJSH543008-TAUP-36] 1u (11d) | [BJSH543008-TAUP-35] 2u (11d) | [BJSH543008-BLACK-39] 1u (11d) | [MV553202-0020-34] 2u (11d) | [MV553202-0020-35] 2u (11d) | [MV553202-0020-33] 2u (11d) | [MV553202-0020-36] 1u (11d) | [MV553202-0020-37] 1u (11d) | [MV553202-0020-38] 1u (11d) | [MV553202-0020-32] 1u (11d) | [MV553202-0020-30] 1u (11d) | [MV553202-0020-31] 1u (11d) | [BJSH360003-BEIG-40] 1u (11d) | [BJSH360003-BEIG-34] 2u (11d) | [BJSH360003-BEIG-33] 1u (11d) | [BJSH360003-BEIG-39] 1u (11d) | [BJSH360003-BEIG-38] 1u (11d) | [BJSH360003-BEIG-37] 2u (11d) | [BJSH360003-BEIG-36] 2u (11d) | [BJSH360003-BEIG-35] 2u (11d) | [BJSH384001-OFFW-33] 1u (11d) | [BJSH384001-OFFW-38] 1u (11d) | [BJSH384001-OFFW-39] 1u (11d) | [BJSH384001-OFFW-40] 1u (11d) | [BJSH384001-OFFW-34] 2u (11d) | [BJSH384001-OFFW-35] 2u (11d) | [BJSH384001-OFFW-36] 2u (11d) | [BJSH384001-OFFW-37] 2u (11d)
CLAGD/Stock/StorageGD/CLA-041-03-01-03;GOLD;60;0.00;C+B+D;579;50;[COSH264004-NAVY-29] 1u (522d) | [COSH264004-NAVY-30] 2u (522d) | [COSH264004-NAVY-31] 2u (522d) | [COSH264004-NAVY-32] 2u (522d) | [COSH264004-NAVY-33] 2u (522d) | [COSH264004-NAVY-34] 1u (522d) | [COSH264004-NAVY-35] 1u (522d) | [COSH264004-NAVY-36] 1u (522d) | [COSH264004-NAVY-29] 1u (522d) | [COSH264004-NAVY-30] 2u (522d) | [COSH264004-NAVY-31] 2u (522d) | [COSH264004-NAVY-32] 2u (522d) | [COSH264004-NAVY-33] 2u (522d) | [COSH264004-NAVY-34] 1u (522d) | [COSH264004-NAVY-35] 1u (522d) | [COSH264004-NAVY-36] 1u (522d) | [HI222003-0020_-36] 2u (579d) | [HI222003-0020_-37] 4u (579d) | [HI222003-0020_-38] 3u (579d) | [HI222003-0020_-39] 2u (579d) | [HI222003-0020_-40] 1u (579d) | [HI222003-0020_-36] 1u (579d) | [HI222003-0020_-37] 2u (579d) | [HI222003-0020_-38] 3u (579d) | [HI222003-0020_-39] 3u (579d) | [HI222003-0020_-40] 2u (579d) | [HI222003-0020_-41] 1u (579d) | [HI222003-0020_-36] 1u (579d) | [HI222003-0020_-37] 2u (579d) | [HI222003-0020_-38] 3u (579d) | [HI222003-0020_-39] 3u (579d) | [HI222003-0020_-40] 2u (579d) | [HI222003-0020_-41] 1u (579d)
CLAGD/Stock/StorageGD/CLA-041-03-02-02;GOLD;80;0.00;A+B;432;80;[COSH542020-TAUP-30] 10u (432d) | [COSH542020-TAUP-30] 10u (432d) | [COSH542020-TAUP-30] 10u (432d) | [COSH542020-TAUP-30] 10u (432d) | [COSH542020-TAUP-30] 10u (432d) | [COSH542020-TAUP-26] 10u (432d) | [COSH542020-TAUP-25] 10u (432d) | [COSH542020-TAUP-23] 10u (432d)
CLAGD/Stock/StorageGD/CLA-041-03-02-03;GOLD;37;0.00;A+C;1065;40;[BJSH542020-TAUP-39] 10u (156d) | [BJSH542020-TAUP-39] 10u (156d) | [MV231603-0053-37] 5u (1065d) | [MV231603-0053-36] 1u (1065d) | [MV231603-0053-40] 1u (1065d) | [BJSH542020-TAUP-39] 10u (156d)
CLAGD/Stock/StorageGD/CLA-041-03-03-01;GOLD;156;0.00;C+B+D;725;130;[MV231602-0054-40] 12u (725d) | [MV231602-0054-39] 12u (725d) | [MV231602-0054-39] 12u (725d) | [MV231602-0054-38] 12u (725d) | [MV231602-0054-38] 12u (725d) | [MV231602-0054-37] 12u (725d) | [MV231601-0020-39] 12u (725d) | [MV231601-0020-38] 12u (725d) | [MV231601-0020-38] 12u (725d) | [MV231601-0020-37] 12u (725d) | [MV231601-0020-37] 12u (725d) | [MV231601-0020-36] 11u (725d) | [MV231601-0020-37] 1u (725d) | [MV231602-0054-36] 5u (725d) | [MV231602-0054-37] 4u (725d) | [MV231602-0054-38] 3u (725d)
CLAGD/Stock/StorageGD/CLA-041-03-03-02;GOLD;132;0.00;C+B;725;110;[MV231605-0020-40] 12u (725d) | [MV231605-0020-39] 12u (725d) | [MV231605-0020-39] 12u (725d) | [MV231605-0020-38] 9u (725d) | [MV231605-0020-39] 3u (725d) | [MV231605-0020-38] 12u (725d) | [MV231605-0020-37] 3u (725d) | [MV231605-0020-38] 9u (725d) | [MV231611-0020-40] 12u (725d) | [MV231611-0020-37] 12u (725d) | [MV231605-0020-36] 12u (725d) | [MV231605-0020-38] 7u (725d) | [MV231605-0020-40] 5u (725d) | [MV231605-0020-37] 11u (725d) | [MV231605-0020-39] 1u (725d)
CLAGD/Stock/StorageGD/CLA-041-03-03-03;GOLD;57;0.00;C+B;725;50;[MV231605-0001-39] 9u (725d) | [MV231605-0001-39] 12u (725d) | [MV231605-0001-38] 6u (725d) | [MV231605-0001-39] 6u (725d) | [MV231601-0020-39] 12u (725d) | [MV231605-0001-37] 1u (725d) | [MV231605-0001-38] 2u (725d) | [MV231605-0001-39] 6u (725d) | [MV231605-0001-40] 3u (725d)
CLAGD/Stock/StorageGD/CLA-041-04-01-03;GOLD;130;0.00;D+B+C+A;579;120;[COTXTSH050-WHIT-6A] 8u (277d) | [KI226829-0078-41] 7u (30d) | [KI226829-0078-40] 2u (30d) | [KI226829-0078-41] 2u (30d) | [KI226831-0078-41] 1u (30d) | [KI226829-0078-40] 3u (30d) | [KI226826-0020-37] 2u (30d) | [BJSH588022-LEOP-32] 1u (488d) | [BJSH588022-LEOP-33] 1u (488d) | [BJSH588022-LEOP-34] 2u (488d) | [BJSH588022-LEOP-35] 2u (488d) | [BJSH588022-LEOP-36] 2u (488d) | [BJSH588022-LEOP-37] 2u (488d) | [BJSH588022-LEOP-38] 1u (488d) | [BJSH588022-LEOP-39] 1u (488d) | [BJSH586092-PLOM-26] 1u (396d) | [BJSH586092-PLOM-27] 1u (396d) | [BJSH586092-PLOM-28] 1u (396d) | [BJSH586092-PLOM-29] 1u (396d) | [BJSH586092-PLOM-30] 1u (396d) | [BJSH586092-PLOM-31] 1u (396d) | [BJSH586092-PLOM-32] 1u (396d) | [BJSH586092-PLOM-33] 1u (396d) | [BJSH586092-PLOM-34] 1u (396d) | [BJSH586092-PLOM-35] 1u (396d) | [BJSH586092-PLOM-36] 1u (396d) | [BJSH586092-PLOM-37] 1u (396d) | [BJSH586092-PLOM-26] 1u (374d) | [BJSH586092-PLOM-27] 1u (374d) | [BJSH586092-PLOM-28] 1u (374d) | [BJSH586092-PLOM-29] 1u (374d) | [BJSH586092-PLOM-30] 1u (374d) | [BJSH586092-PLOM-31] 1u (374d) | [BJSH586092-PLOM-32] 1u (374d) | [BJSH586092-PLOM-33] 1u (374d) | [BJSH586092-PLOM-34] 1u (374d) | [BJSH586092-PLOM-35] 1u (374d) | [BJSH586092-PLOM-36] 1u (374d) | [BJSH586092-PLOM-37] 1u (374d) | [BJSH373001-GOLD-32] 1u (415d) | [BJSH373001-GOLD-33] 1u (415d) | [BJSH373001-GOLD-34] 1u (415d) | [BJSH373001-GOLD-35] 2u (415d) | [BJSH373001-GOLD-36] 2u (415d) | [BJSH373001-GOLD-37] 2u (415d) | [BJSH373001-GOLD-38] 1u (415d) | [BJSH373001-GOLD-39] 1u (415d) | [BJSH373001-GOLD-40] 1u (415d) | [OSSH141064-PEWT-22] 1u (513d) | [OSSH141064-PEWT-23] 1u (513d) | [OSSH141064-PEWT-24] 1u (513d) | [OSSH141064-PEWT-25] 2u (513d) | [OSSH141064-PEWT-26] 2u (513d) | [OSSH141064-PEWT-27] 2u (513d) | [OSSH141064-PEWT-28] 2u (513d) | [OSSH141064-PEWT-29] 1u (513d) | [COSH283007-WHIT-27] 1u (514d) | [COSH283007-WHIT-28] 1u (514d) | [COSH283007-WHIT-29] 1u (514d) | [COSH283007-WHIT-30] 2u (514d) | [COSH283007-WHIT-31] 2u (514d) | [COSH283007-WHIT-32] 1u (514d) | [COSH283007-WHIT-33] 1u (514d) | [COSH283007-WHIT-34] 1u (514d) | [COSH283007-WHIT-35] 1u (514d) | [COSH283007-WHIT-36] 1u (514d) | [COSH283007-WHIT-29] 1u (381d) | [COSH283007-WHIT-30] 2u (381d) | [COSH283007-WHIT-31] 2u (381d) | [COSH283007-WHIT-32] 2u (381d) | [COSH283007-WHIT-33] 2u (381d) | [COSH283007-WHIT-34] 1u (381d) | [COSH283007-WHIT-35] 1u (381d) | [COSH283007-WHIT-36] 1u (381d) | [COSH283007-WHIT-27] 1u (513d) | [COSH283007-WHIT-28] 1u (513d) | [COSH283007-WHIT-29] 1u (513d) | [COSH283007-WHIT-30] 2u (513d) | [COSH283007-WHIT-31] 2u (513d) | [COSH283007-WHIT-32] 1u (513d) | [COSH283007-WHIT-33] 1u (513d) | [COSH283007-WHIT-34] 1u (513d) | [COSH283007-WHIT-35] 1u (513d) | [COSH283007-WHIT-36] 1u (513d) | [HI222003-0020_-36] 1u (579d) | [HI222003-0020_-37] 2u (579d) | [HI222003-0020_-38] 2u (579d) | [HI222003-0020_-39] 2u (579d) | [HI222003-0020_-40] 1u (579d) | [HI222003-0020_-41] 1u (579d)
CLAGD/Stock/StorageGD/CLA-041-04-02-02;GOLD;50;0.00;A+B;450;50;[COSH542020-BLAC-35] 10u (450d) | [COSH542020-BLAC-34] 10u (450d) | [COSH542020-BLAC-34] 10u (450d) | [COSH542020-BLAC-31] 10u (450d) | [COSH542020-BLAC-31] 10u (450d)
CLAGD/Stock/StorageGD/CLA-041-04-02-03;GOLD;40;0.00;A+B;432;40;[COSH542020-TAN-30] 10u (432d) | [COSH542020-TAN-23] 10u (432d) | [COSH542020-TAN-23] 10u (432d) | [COSH542020-TAN-23] 10u (432d)
CLAGD/Stock/StorageGD/CLA-041-04-03-01;GOLD;96;0.00;D+B;725;80;[MV231601-0020-40] 12u (725d) | [MV231601-0020-40] 12u (725d) | [MV231601-0020-39] 12u (725d) | [MV231601-0020-38] 12u (725d) | [MV231601-0020-38] 12u (725d) | [MV231601-0020-38] 12u (725d) | [MV231601-0020-37] 12u (725d) | [MV231601-0020-36] 12u (725d)
CLAGD/Stock/StorageGD/CLA-041-04-03-03;GOLD;96;0.00;D+B;725;80;[MV231601-0020-40] 12u (725d) | [MV231601-0020-40] 12u (725d) | [MV231601-0020-39] 3u (725d) | [MV231601-0020-40] 9u (725d) | [MV231601-0020-39] 12u (725d) | [MV231601-0020-39] 12u (725d) | [MV231601-0020-38] 12u (725d) | [MV231601-0020-37] 12u (725d) | [MV231601-0020-40] 4u (725d) | [MV231601-0020-37] 6u (725d) | [MV231601-0020-41] 2u (725d)
CLAGD/Stock/StorageGD/CLA-041-05-01-01;GOLD;206;0.00;D+C+B;480;210;[COTXSKI029-BURG-8A] 9u (108d) | [COTXSKI029-BURG-4A] 8u (108d) | [COTXDRE035-BEIG-4A] 5u (108d) | [COTXDRE030-WHIT-8A] 10u (277d) | [COTXSKI029-PINK-4A] 8u (108d) | [COTXSKI029-BURG-10A] 9u (108d) | [COTXTSH049-WHIT-6A] 15u (277d) | [COTXTSH046-WHIT-8A] 10u (277d) | [COTXTSH046-WHIT-6A] 10u (277d) | [COTXTSH042-PINK-6A] 15u (277d) | [COTXSWE020-WHIT-10A] 10u (277d) | [COTXSKI027-BROW-4A] 9u (108d) | [COTXSKI029-BURG-5A] 9u (108d) | [COTXTSH052-WHIT-8A] 10u (277d) | [COTXTSH052-WHIT-6A] 10u (277d) | [COTXTSH052-WHIT-5A] 10u (277d) | [COTXTSH050-WHIT-8A] 9u (277d) | [COTXTSH045-WHIT-12A] 10u (277d) | [COTXTSH050-WHIT-10A] 9u (277d) | [COTXSKI018-BEIG-6A] 11u (480d) | [COTXJOG016-BLAC-6A] 10u (108d)
